,block,cond,dom_resp,duration,end,endloc,event,loc1,obj1end,obj1start,obj2end,obj2start,obj3end,obj3start,phase,start,startloc,studytrial,sub,trialnum,x1,x2,x3,xend,xstart,y1,y2,y3,yend,ystart
96,1,2.0,6.0,118,3590,,EFIX,6.0,,946.3423904697495,,417.55948079285656,,119.3143746578759,study,3474,obj3start,6.0,423,6,540.0,1100.0,1380.0,,1484.6,650.0,430.0,650.0,,592.6
97,1,2.0,6.0,24,3614,obj3end,ESACC,6.0,953.0501980483504,991.3938924564745,427.5706725209296,456.62878796676847,121.98639268377431,162.59720169793815,study,3592,obj3start,6.0,423,6,540.0,1100.0,1380.0,1491.8,1529.3,650.0,430.0,650.0,601.2,585.6
98,1,2.0,6.0,36,3650,,EFIX,6.0,,975.4125793734671,,445.83595637857667,,144.49117620117852,study,3616,obj3start,6.0,423,6,540.0,1100.0,1380.0,,1513.9,650.0,430.0,650.0,,595.7
99,1,2.0,6.0,36,3686,obj3end,ESACC,6.0,964.529672949464,1007.739529838936,435.7355734846537,482.4053896879677,134.45255668822364,171.40291712803491,study,3652,obj3start,6.0,423,6,540.0,1100.0,1380.0,1503.0,1547.0,650.0,430.0,650.0,595.7,611.4
100,1,2.0,6.0,110,3796,,EFIX,6.0,,953.4330443193165,,427.2078768000421,,122.90878731807575,study,3688,obj3start,6.0,423,6,540.0,1100.0,1380.0,,1492.1,650.0,430.0,650.0,,599.6
101,1,2.0,6.0,20,3816,obj3end,ESACC,6.0,964.529672949464,1007.739529838936,435.7355734846537,482.4053896879677,134.45255668822364,171.40291712803491,study,3798,obj3start,6.0,423,6,540.0,1100.0,1380.0,1503.0,1547.0,650.0,430.0,650.0,595.7,611.4
102,1,2.0,6.0,56,3872,,blink,6.0,,977.2917885667514,,457.6496913579206,,140.26845689605338,study,3818,obj3start,6.0,423,6,540.0,1100.0,1380.0,,1516.8,650.0,430.0,650.0,,619.0
103,1,2.0,6.0,144,4016,obj3end,ESACC,6.0,982.9478622999289,983.0488492440242,472.30339825159,472.34843071613994,143.2288378784106,143.3354108376573,study,3874,obj3start,6.0,423,6,540.0,1100.0,1380.0,1522.9,1523.0,650.0,430.0,650.0,640.3,640.2
104,1,2.0,6.0,1346,1346,screen,ESACC,6.0,355.57381793377306,,1246.5699900125944,,922.1652454956215,,study,2,screen,7.0,423,7,540.0,1380.0,1100.0,190.7,,650.0,210.0,430.0,583.5,
105,1,2.0,6.0,322,1668,,EFIX,6.0,,366.51245545001603,,1244.268210636276,,923.5709934812809,study,1348,screen,7.0,423,7,540.0,1380.0,1100.0,,185.3,650.0,210.0,430.0,,557.7
106,1,2.0,6.0,10,1678,screen,ESACC,6.0,361.3442126283469,353.9786434235828,1234.5143336551423,1241.4398414744066,914.799234805102,917.9176869414817,study,1670,screen,7.0,423,7,540.0,1380.0,1100.0,193.0,193.8,650.0,210.0,430.0,549.2,576.2
107,1,2.0,6.0,112,1790,,EFIX,6.0,,352.6023397540067,,1237.1581992615172,,914.3437045225389,study,1680,screen,7.0,423,7,540.0,1380.0,1100.0,,196.5,650.0,210.0,430.0,,570.4
108,1,2.0,6.0,794,2584,screen,ESACC,6.0,361.3442126283469,353.9786434235828,1234.5143336551423,1241.4398414744066,914.799234805102,917.9176869414817,study,1792,screen,7.0,423,7,540.0,1380.0,1100.0,193.0,193.8,650.0,210.0,430.0,549.2,576.2
109,1,2.0,6.0,408,2992,,EFIX,6.0,,980.3218349093321,,129.45617018898707,,379.0341673253217,study,2586,obj2start,7.0,423,7,540.0,1380.0,1100.0,,1460.1,650.0,210.0,430.0,,311.7
