SUBID,PIC,CONDITION,B_BT1 dist,B_R dist,BT1_R dist,B_BT2 dist,BT1_BT2 dist,BT2_R dist,ErrorD1-3,ErrorD2-3,ErrorD1-2,T1bias-accuracy,T2bias-accuracy,B_pract,280pix,Day1mem_RR,Day2mem_RR,Day3mem_RR,ConSuccess_RR,Day-3R,RC Day1mem,Day-2T1,Day-3T1,NR Day1mem,t1biasdiff_RR,t2biasdiff_RR,r order,t2worset3,ridworset3
401,98,2,222.3083,0,0,87.36132,158.0032,0,-134.947,0,0,70.64185,0,2,1,0,0,0,0,0,0,0,0,0,0,0,89,0,0
401,69,2,243.3105,0,0,242.6623,287.5639,0,-0.6481844,0,0,44.90159,0,2,1,0,0,0,0,0,0,0,0,0,0,0,90,0,0
401,99,2,268.4716,0,0,121.2642,175.2084,0,-147.2074,0,0,53.94427,0,6,1,0,0,0,0,0,0,0,0,0,0,0,108,0,0
401,40,2,293.0427,0,0,207.1714,99.80982,0,-85.87123,0,0,-107.3616,0,2,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0
401,170,2,361.7319,0,0,323.5429,39.01282,0,-38.18906,0,0,-284.5301,0,2,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
401,42,2,434.0795,0,0,402.235,55.7315,0,-31.84448,0,0,-346.5035,0,3,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0
401,116,2,513.3615,0,0,508.6944,131.8256,0,-4.667064,0,0,-376.8688,0,7,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0
401,30,2,576.0773,0,0,398.6289,471.61,0,-177.4484,0,0,72.98111,0,2,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0
401,168,3,12.36932,0,0,434.8839,433.457,0,422.5146,0,0,-1.426859,0,3,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
401,7,3,20.02498,0,0,45.65085,41.04875,0,25.62586,0,0,-4.602097,0,6,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
401,175,3,23.02173,0,0,128.6934,135.3662,0,105.6717,0,0,6.672736,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
401,128,3,27.80288,0,0,176.505,201.0199,0,148.7021,0,0,24.51494,0,6,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
401,104,3,30.46309,0,0,189.6523,159.2985,0,159.1892,0,0,-30.35385,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
401,53,3,35,0,0,88.63972,60.53098,0,53.63972,0,0,-28.10874,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
401,152,3,41.23106,0,0,23.08679,45.39824,0,-18.14426,0,0,22.31145,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
401,64,3,48.83646,0,0,32.80244,61.13101,0,-16.03402,0,0,28.32857,0,3,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
401,5,3,49.67897,0,0,114.0175,74.10803,0,64.33857,0,0,-39.90951,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
401,172,3,53.23533,0,0,45.88028,98.27004,0,-7.355048,0,0,52.38976,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
401,124,3,63.13478,0,0,240.3518,182.2224,0,177.217,0,0,-58.12943,0,4,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
401,79,3,64.41273,0,0,255.196,273.0568,0,190.7833,0,0,17.86077,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
401,67,3,76.48529,0,0,64.3506,12.52996,0,-12.13469,0,0,-51.82064,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
401,118,3,86.83317,0,0,391.4141,340.689,0,304.5809,0,0,-50.7251,0,3,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
401,140,3,93.0215,0,0,76.05919,86.92526,0,-16.96232,0,0,10.86607,0,5,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
401,24,3,104.6614,0,0,267.0318,332.1506,0,162.3705,0,0,65.11873,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,119,3,107.629,0,0,181.3725,221.2691,0,73.74355,0,0,39.89652,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,123,3,119.4027,0,0,262.5052,246.3331,0,143.1026,0,0,-16.17213,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,16,3,132.6386,0,0,471.4796,603.6969,0,338.841,0,0,132.2174,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,73,3,155.8012,0,0,89.19641,193.8298,0,-66.60474,0,0,104.6334,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,19,3,187.0962,0,0,151.1688,333.4082,0,-35.92745,0,0,182.2394,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,68,3,202.9877,0,0,196.4612,13.60147,0,-6.526492,0,0,-182.8597,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,151,3,228.4929,0,0,243.0082,22.67157,0,14.51534,0,0,-220.3367,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,144,3,258.3215,0,0,130.1153,334.006,0,-128.2062,0,0,203.8907,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,174,3,261.3752,0,0,227.9846,80.62258,0,-33.39056,0,0,-147.3621,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,46,3,295.5842,0,0,368.2092,184,0,72.62501,0,0,-184.2092,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,52,3,385.1298,0,0,219.6588,580.4972,0,-165.471,0,0,360.8384,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,95,3,431.7268,0,0,101.415,353.3624,0,-330.3118,0,0,251.9474,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,103,3,466.9304,0,0,519.5479,99.24717,0,52.61748,0,0,-420.3007,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,141,3,560.9822,0,0,159.0126,575.0217,0,-401.9696,0,0,416.0092,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,114,1,16.27882,56.14268,40.0125,34.66987,26.1725,44.65423,18.39105,-21.4728,39.86385,-8.497367,9.984355,4,1,1,2,3,0,5,0,7,8,0,0,0,45,1,1
402,24,1,18.02776,29.06888,16.12452,54.12947,54.45181,42.72002,36.10172,25.06059,11.04113,0.3223391,-11.40946,3,1,1,2,3,0,5,0,7,8,0,0,0,102,0,0
402,41,1,26.41969,16.64332,9.848858,96.88137,72.24957,81.61495,70.46168,80.23805,-9.776373,-24.6318,-15.26642,2,1,1,2,3,0,5,0,7,8,0,0,0,136,0,0
402,128,1,32.75668,61.84658,29.12044,213.7124,181.1077,152.4729,180.9557,151.8658,29.08991,-32.60472,-61.23948,4,1,1,2,0,0,0,0,7,0,0,0,13,135,0,0
402,142,1,39.59798,40.36087,79.93122,43.41659,22.02272,80.26207,3.818607,3.055715,0.7628924,-21.39387,36.84548,4,1,1,2,3,4,5,0,7,8,0,0,0,76,0,1
402,66,1,41.48494,23.34524,37.94733,53.75872,13.15295,50.96077,12.27378,30.41349,-18.1397,-40.60577,-2.797951,4,1,1,2,3,4,5,0,7,8,0,12,0,105,0,0
402,104,1,52.40229,124.0846,71.70077,41.14608,21.09502,87.81799,-11.25621,-82.93857,71.68236,-20.05106,46.67191,2,1,1,2,3,4,5,0,7,8,0,0,0,87,1,1
402,35,1,53.75872,30,24.69818,25.96151,28.07134,8.602325,-27.79721,-4.03849,-23.75872,2.109828,-17.35918,2,1,1,2,3,4,5,0,7,8,0,0,0,24,1,0
402,62,1,59.66574,81.09871,29.20616,10.63015,69.26038,89.05055,-49.03559,-70.46856,21.43297,58.63023,78.4204,3,1,1,2,3,4,5,0,7,8,0,0,0,94,1,1
402,71,1,66.18912,137.3062,112.3299,419.688,485.5852,502.5147,353.4989,282.3818,71.1171,65.89723,82.8267,2,1,1,2,0,0,0,0,0,0,0,0,0,138,0,1
402,146,1,73.81734,55.44367,18.78829,97.30879,30.59412,47.04253,23.49144,41.86512,-18.37368,-66.71467,-50.26625,4,1,1,2,3,0,5,0,7,8,0,12,13,43,0,0
402,117,1,78.16009,56.85948,23.02173,36.22154,42.95346,24.83948,-41.93855,-20.63794,-21.30062,6.731923,-11.38206,4,1,1,2,3,4,5,0,7,8,0,0,0,65,1,0
402,100,1,89.30845,33.83785,74.06079,353.6693,442.974,374.7386,264.3609,319.8315,-55.47061,89.3047,21.06924,4,1,1,2,0,0,0,0,7,0,0,0,0,140,0,1
402,6,1,100.1249,168.2379,69.28925,115.6936,26.83282,54.56189,15.56864,-52.54437,68.113,-88.86075,-61.13167,4,1,1,0,3,4,5,0,7,8,0,12,13,125,1,0
402,48,1,107.3313,228.5279,133.2704,244.3809,196.2295,127.3146,137.0496,15.85295,121.1966,-48.15139,-117.0663,4,1,1,0,0,0,0,0,0,0,0,12,13,60,0,0
402,177,1,131.7118,97.16995,49.81967,92.5905,47.75982,8.062258,-39.12131,-4.579458,-34.54185,-44.83068,-84.52824,3,1,0,2,3,4,5,0,7,8,0,12,13,7,1,0
402,16,1,149.2012,239.8416,323.0557,245.3263,125.2996,447.161,96.12511,5.484699,90.64041,-120.0267,201.8347,4,1,0,0,0,0,0,0,0,0,0,12,0,128,0,1
402,166,1,152.8005,286.5135,149.0034,313.1022,171.2921,29,160.3017,26.58869,133.713,-141.8101,-284.1022,7,1,0,0,0,0,5,0,0,0,0,12,13,100,0,0
402,28,1,173.8189,170.4494,344.1395,84.89994,89.89438,255.2665,-88.91893,-85.54946,-3.369465,4.994441,170.3666,2,1,0,0,3,4,0,0,0,0,0,0,0,92,1,1
402,72,1,185.2701,152.4631,80.99383,113.1371,96.60745,119.9208,-72.13299,-39.32603,-32.80696,-16.52963,6.783722,4,1,0,2,3,4,0,0,0,0,0,0,0,56,1,1
402,125,1,196.5808,160.8011,115.5725,137.9311,115.0695,23.02173,-58.64963,-22.86998,-35.77965,-22.8616,-114.9094,6,1,0,0,3,4,5,0,0,0,0,0,13,11,1,0
402,67,1,212.2499,373.8716,509.1188,359.5622,490.1479,20.80865,147.3124,-14.3094,161.6218,130.5857,-338.7536,6,1,0,0,0,0,5,0,0,0,0,0,13,104,1,0
402,38,1,232.1228,266.5577,45.69464,266.7508,82.0061,47.67599,34.62801,0.193134,34.43487,-184.7447,-219.0748,3,1,0,0,0,0,5,0,7,0,0,12,13,18,0,0
402,4,1,267.9254,133.0601,362.1671,148.6607,363.4116,23.43075,-119.2647,15.60055,-134.8652,214.7509,-125.2299,4,1,0,2,3,4,5,0,0,0,0,0,13,129,0,0
402,87,1,302.0017,413.8176,255.8945,277.9496,74.24958,196.125,-24.05202,-135.868,111.8159,-203.7001,-81.82468,3,0,0,0,0,4,0,0,0,8,0,12,13,134,1,0
402,13,1,326.1058,388.973,99.28243,316.8107,235.3423,333.7139,-9.295142,-72.16234,62.8672,-81.46837,16.90328,4,0,0,0,0,4,0,0,0,0,0,12,0,88,1,1
402,131,1,333.5941,283.9894,272.3472,194.1649,145.0965,253.4758,-139.4292,-89.82456,-49.60463,-49.06836,59.31096,8,0,0,0,0,4,0,0,0,0,0,12,0,116,1,1
402,65,1,386.4673,165.8554,317.1703,114.7563,273.0018,119.8541,-271.7111,-51.0991,-220.612,158.2456,5.097814,4,0,0,0,3,4,0,0,0,0,0,0,0,130,1,1
402,176,1,445.3235,266.7377,279.8928,416.8897,92.31468,310.6928,-28.4338,150.152,-178.5858,-324.575,-106.1969,4,0,0,0,0,4,0,0,0,0,0,12,13,19,0,0
402,170,1,646.4503,396.4089,451.8872,634.8102,81.30191,492.3292,-11.6401,238.4013,-250.0414,-553.5083,-142.481,4,0,0,0,0,4,0,0,0,0,0,12,13,93,0,0
402,171,1,8.062258,25.63201,17.72005,28.3196,20.51828,10.44031,20.25735,2.687593,17.56975,-7.80132,-17.8793,4,1,1,2,3,0,5,0,7,8,0,0,0,123,0,0
402,140,1,21.84033,175.1142,196.2244,82.71034,95.70789,128.5613,60.87001,-92.40391,153.2739,12.99755,45.85093,3,1,1,0,3,0,0,0,0,0,0,0,0,57,1,1
402,1,1,27.01851,84.05355,69.37579,49.64877,30.41381,39.21734,22.63025,-34.40479,57.03504,-19.23495,-10.43142,4,1,1,2,3,0,5,0,7,8,0,0,0,67,1,0
402,75,1,32.98485,154.5477,123.7942,262.7185,232.1314,108.3421,229.7336,108.1708,121.5629,-30.58705,-154.3764,3,1,1,2,0,0,0,0,0,0,0,0,13,97,0,0
402,59,1,39.40812,17.46425,24.20744,89.93887,52.15362,76.27582,50.53075,72.47462,-21.94387,-37.78525,-13.66305,4,1,1,2,3,0,5,0,7,8,0,0,0,5,0,0
402,32,1,42.04759,397.8995,357.3514,60.07495,18.02776,340.0368,18.02736,-337.8245,355.8519,-42.0472,279.9618,5,1,1,0,3,0,0,0,0,8,0,12,0,37,1,1
402,49,1,48.83646,30.14963,36.49658,8.485281,49.20366,24.18677,-40.35118,-21.66435,-18.68683,40.71838,15.70149,4,1,1,2,3,4,5,0,7,8,0,0,0,66,1,1
402,88,1,56.56854,52.00961,8.062258,84.89994,28.42534,34.48188,28.3314,32.89033,-4.558928,-56.4746,-50.41806,5,1,1,2,3,0,5,0,7,8,0,12,13,148,0,0
402,143,1,61.13101,47.42362,16.49242,508.0797,447.779,460.6626,446.9487,460.6561,-13.70738,-60.30075,-47.41715,2,1,1,2,0,0,0,0,7,0,0,12,0,114,0,0
402,7,1,67.46851,234.557,301.3785,32.20248,48.50773,262.1908,-35.26603,-202.3545,167.0885,16.30525,229.9883,2,1,1,0,3,4,0,0,0,8,0,0,0,107,1,1
402,119,1,69.89278,84.02381,15.26434,63.63961,14.31782,22.13594,-6.253165,-20.3842,14.13103,-49.32179,-41.50367,5,1,1,2,3,4,5,0,7,8,0,12,0,111,1,0
402,110,1,75.02666,76.55717,4,130.1768,66.85058,63.15853,55.15014,53.61963,1.530506,-63.32622,-67.01827,3,1,1,2,3,0,5,0,7,8,0,12,13,40,0,0
402,165,1,89.10668,47.01064,70.38466,36.87818,56.46238,50.69517,-52.2285,-10.13246,-42.09604,19.5842,13.81699,3,1,1,2,3,4,5,0,7,8,0,0,0,89,1,1
402,3,1,99.29753,103.8701,26.1725,116.7776,33.95585,13.0384,17.48003,12.90746,4.572578,-82.82171,-103.7392,4,1,1,2,3,4,5,0,7,8,0,12,13,14,0,0
402,113,1,117.1708,349.4682,233.6001,311.3278,223.6605,157.6483,194.157,-38.14037,232.2974,-87.66734,-153.6795,4,1,1,0,0,0,0,0,0,0,0,12,13,3,1,0
402,122,1,135.665,142.678,8.602325,141.0567,20.59126,25.4951,5.391698,-1.621233,7.01293,-120.4655,-115.5616,6,1,0,2,3,4,5,0,7,8,0,12,13,149,1,0
402,91,1,136,331.8825,240.1041,479.5519,442.685,243.6801,343.5519,147.6694,195.8825,-36.86688,-235.8718,2,1,0,0,0,0,0,0,0,0,0,0,13,143,0,0
402,155,1,157.8892,167.5381,41.23106,188.9047,48.27007,22.13594,31.01554,21.36668,9.648854,-140.6347,-166.7688,4,1,0,0,0,0,5,0,7,8,0,12,13,4,0,0
402,167,1,160.6269,411.8859,430.3452,165.5295,18.24829,448.5287,4.902557,-246.3565,251.259,-147.2812,282.9993,2,1,0,0,3,4,0,0,0,8,0,12,0,127,1,1
402,29,1,190.5387,233.985,49.09175,414.8373,392.088,374.7226,224.2986,180.8523,43.44633,-22.74932,-40.11475,5,1,0,0,0,0,0,0,7,0,0,0,0,64,0,0
402,46,1,205.1195,82.68011,260.6338,166.5893,39.62323,226.1769,-38.53016,83.90921,-122.4394,-126.9661,59.58761,2,1,0,2,3,4,0,0,0,8,0,12,0,90,0,1
402,27,1,223.9487,238.3212,27.01851,219.7908,55.9017,39.56008,-4.157845,-18.5304,14.37256,-163.8891,-180.2307,3,1,0,0,0,4,5,0,7,8,0,12,13,69,1,0
402,132,1,252.3846,449.6154,197.2308,265.5146,58.24088,199.0075,13.12997,-184.1008,197.2308,-207.2737,-66.50706,5,1,0,0,0,4,0,0,0,8,0,12,13,63,1,0
402,63,1,284.0599,132.0189,365.9522,112.45,269.8981,99.53894,-171.6099,-19.56895,-152.0409,157.4481,-12.91105,2,0,0,2,3,4,0,0,0,0,0,0,0,38,1,0
402,74,1,285.8041,257.7305,99.46356,328.125,53.00943,100.8811,42.32085,70.3945,-28.07365,-275.1155,-227.2439,4,0,0,0,0,0,0,0,0,8,0,12,13,73,0,0
402,2,1,309.9677,277.8003,34.0147,305.4587,40.31129,38.62642,-4.509069,27.65838,-32.16745,-265.1474,-266.8323,5,0,0,0,0,4,5,0,7,8,0,12,13,124,0,0
402,139,1,370.2567,293.4706,228.3966,363.8159,12.80625,215.678,-6.44078,70.34528,-76.78606,-351.0096,-148.1379,4,0,0,0,0,4,0,0,0,8,0,12,13,20,0,0
402,9,1,391.9349,325.3014,255.1627,428.1553,52.34501,247.257,36.2204,102.8539,-66.63354,-375.8103,-180.8984,6,0,0,0,0,0,0,0,0,8,0,12,13,17,0,0
402,147,1,470.9405,96.56604,422.8711,291.9538,179.6274,253.0968,-178.9868,195.3877,-374.3745,-112.3264,-38.85694,6,0,0,2,0,4,0,0,0,0,0,12,0,51,0,0
402,84,1,498.271,467.6933,36.01389,499.5448,25.55386,54.12947,1.273782,31.85152,-30.57774,-473.9909,-445.4153,2,0,0,0,0,4,5,0,7,8,0,12,13,117,0,0
402,120,1,15.29706,497.4193,482.8085,456.2072,440.9184,131.9129,440.9101,-41.21215,482.1223,-15.28883,-324.2943,4,1,1,0,0,0,0,0,0,0,0,0,13,131,1,0
402,43,1,22.62742,67.00746,73.38937,65.36819,74.73286,9.848858,42.74077,-1.639274,44.38005,9.36467,-55.51933,2,1,1,2,3,0,5,0,7,0,0,0,13,79,1,0
402,174,1,24.69818,19.69772,41.01219,96.00521,73.43705,114.2147,71.30703,76.30749,-5.000462,-22.56816,18.2095,3,1,1,2,3,0,0,0,7,8,0,0,0,62,0,1
402,109,1,30.08322,22.02272,11.40175,66.18912,37.20215,48.27007,36.10591,44.16641,-8.060502,-28.98697,-17.91905,5,1,1,2,3,0,5,0,7,8,0,0,0,29,0,0
402,19,1,36.24914,53.15073,88.07383,138.1919,101.9657,188.5577,101.9428,85.04117,16.90159,-36.22622,50.36579,4,1,1,2,3,0,0,0,0,0,0,0,0,1,0,1
402,22,1,42.54409,24.08319,21.0238,35.17101,26.4764,29.68164,-7.373084,11.08782,-18.46091,-8.694606,-5.489367,7,1,1,2,3,4,5,0,7,8,0,0,0,75,0,0
402,172,1,49.09175,17.72005,32.55764,24.5153,62.42596,31.38471,-24.57645,6.795256,-31.37171,37.91065,6.869408,6,1,1,2,3,4,5,0,7,8,0,0,0,147,0,1
402,37,1,53.08484,100.4092,70.34202,389.4868,441.0828,453.0276,336.402,289.0777,47.32433,51.59592,63.54075,5,1,1,2,0,0,0,0,7,0,0,0,0,121,0,1
402,70,1,59.40539,408.7799,382.4605,272.0184,327.2996,515.7722,212.613,-136.7615,349.3745,55.28118,243.7539,4,1,1,0,0,0,0,0,0,0,0,0,0,31,1,1
402,149,1,69.57011,57.28001,32.20248,116,63.56099,58.72819,46.42989,58.71999,-12.29009,-52.43901,-57.27181,4,1,1,2,3,0,5,0,7,8,0,12,13,112,0,0
402,97,1,73.4983,42.72002,76.00658,48.50773,68.35934,11.31371,-24.99057,5.787713,-30.77828,19.85161,-37.19402,3,1,1,2,3,4,5,0,7,8,0,0,0,55,0,0
402,14,1,79.05694,483.0166,420.8622,74.16873,66.64083,484.3222,-4.888215,-408.8478,403.9596,-7.527898,410.1535,5,1,1,0,3,4,0,0,0,8,0,0,0,141,1,1
402,23,1,98.47842,95.60335,28.4605,184.4478,246.7894,260.9693,85.9694,88.84448,-2.875077,62.34156,76.52152,5,1,1,2,0,0,0,0,7,0,0,0,0,13,0,1
402,53,1,103.7738,114.8564,48.54894,70.17834,84.34453,122.5439,-33.59545,-44.67809,11.08264,14.16619,52.36553,5,1,1,2,3,4,0,0,7,0,0,0,0,82,1,1
402,82,1,115.434,47.50789,79.00633,45.01111,109.4578,31.32092,-70.42285,-2.496784,-67.92607,64.44664,-13.69019,5,1,1,2,3,4,5,0,7,0,0,0,0,91,1,0
402,40,1,132.9662,106.5692,33.30165,70.21396,65.19202,47.42362,-62.7522,-36.35527,-26.39693,-5.021935,-22.79034,6,1,0,2,3,4,5,0,7,8,0,0,0,15,1,0
402,135,1,138.2787,222.2836,106.1744,358.699,228.32,139.56,220.4203,136.4154,84.0049,-130.3791,-219.139,5,1,0,0,0,0,0,0,0,0,0,12,13,113,0,0
402,126,1,157.1782,413.1453,561.7491,293.0427,447.0761,129.7112,135.8644,-120.1026,255.967,154.0334,-163.3314,5,1,0,0,0,0,0,0,0,0,0,0,13,126,1,0
402,68,1,177.5387,111.3059,74.27651,121.8277,65.06919,55.10898,-55.71098,10.52186,-66.23284,-56.75855,-66.71876,5,1,0,2,3,4,5,0,7,8,0,12,13,26,0,0
402,52,1,192.7537,223.0897,67.17887,340.2382,175.1913,119.2686,147.4844,117.1485,30.33594,-165.0468,-220.9695,5,1,0,0,0,0,0,0,7,0,0,12,13,98,0,0
402,96,1,194.1649,35.44009,208.2787,68.00735,253.5843,45.39824,-126.1575,32.56726,-158.7248,185.577,-22.60911,5,1,0,2,3,4,5,0,0,0,0,0,0,42,0,0
402,89,1,215.3416,246.4183,85.28775,217.297,19.0263,66.48308,1.955443,-29.12131,31.07675,-198.2707,-150.814,4,1,0,0,0,4,5,0,0,8,0,12,13,77,1,0
402,161,1,255.2646,198.0808,90.44335,213.7405,70.83078,20.80865,-41.52407,15.65971,-57.18378,-142.9097,-192.9318,5,1,0,0,0,4,5,0,0,8,0,12,13,23,0,0
402,26,1,259.9423,113.0177,323.0805,325.3383,367.3758,245.1775,65.39598,212.3206,-146.9246,42.03754,-80.1608,4,1,0,2,0,0,0,0,0,0,0,0,13,101,0,0
402,31,1,285.391,209.6187,78.1025,263.7347,38.83298,70.88018,-21.65624,54.11601,-75.77226,-224.9017,-192.8545,3,0,0,0,0,4,5,0,7,8,0,12,13,99,0,0
402,90,1,327.727,411.253,191.0236,388.2023,218.1238,54.626,60.47525,-23.0507,83.52594,-170.0784,-333.5763,2,0,0,0,0,0,5,0,0,0,0,12,13,108,1,0
402,101,1,337.5974,270.3128,143.8923,217.0023,411.5264,417.6374,-120.5951,-53.31048,-67.28461,194.5241,200.6351,2,0,0,0,0,4,0,0,0,0,0,0,0,30,1,1
402,106,1,404.7975,275.3924,129.6302,301.5178,140.9184,89.4986,-103.2797,26.12538,-129.405,-160.5994,-212.0192,3,0,0,0,0,4,0,0,0,0,0,12,13,27,0,0
402,98,1,445.594,346.4174,565.1062,250.6671,364.0055,203.0887,-194.9269,-95.75027,-99.17661,113.3384,-47.57846,2,0,0,0,0,4,0,0,0,0,0,0,13,59,1,0
402,11,1,496.4121,410.7761,87.36132,379.4865,132.9097,79,-116.9256,-31.2896,-85.63603,-246.5768,-300.4865,4,0,0,0,0,4,5,0,0,0,0,12,13,119,1,0
402,99,1,16.55295,167.0269,167.4515,72.06941,55.56978,175.5677,55.51647,-94.95753,150.474,-16.49964,103.4982,3,1,1,0,3,0,0,0,0,8,0,0,0,72,1,1
402,15,1,22.2036,417.2349,420.0762,399.1291,421.2944,565.2548,376.9254,-18.10589,395.0313,22.16538,166.1258,2,1,1,0,0,0,0,0,0,0,0,0,0,145,1,1
402,10,1,26.30589,54.08327,38.94868,75.60423,60.46487,21.93171,49.29834,21.52096,27.77738,-15.13937,-53.67252,5,1,1,2,3,0,5,0,7,8,0,0,13,50,0,0
402,154,1,29.41088,75.66373,104.7378,145.279,170.9883,102.4158,115.8682,69.61531,46.25285,25.70926,-42.86322,4,1,1,2,3,0,0,0,0,0,0,0,0,106,0,0
402,144,1,38.20995,112.0045,99.18165,96.02604,57.87055,102.5768,57.81609,-15.97843,73.79452,-38.15549,6.550762,3,1,1,2,3,0,0,0,0,8,0,12,0,48,1,1
402,30,1,42.04759,100.4639,62.42596,44.38468,9.055385,56.82429,2.33709,-56.07924,58.41633,-35.3293,12.43961,4,1,1,2,3,4,5,0,7,8,0,0,0,144,1,1
402,18,1,49.64877,89.81091,41.67733,70.00714,22.13594,31.76476,20.35838,-19.80377,40.16215,-47.8712,-38.24238,3,1,1,2,3,0,5,0,7,8,0,12,0,150,1,0
402,83,1,53.82379,286.0996,335.0493,70.3278,17.46425,352.5124,16.50402,-215.7718,232.2758,-52.86355,282.1846,6,1,1,0,3,4,0,0,0,8,0,12,0,85,1,1
402,57,1,57.27128,100.2247,148.5295,124.92,169.7439,27.01851,67.64869,24.69523,42.95346,44.82395,-97.90146,2,1,1,2,3,0,5,0,0,0,0,0,13,22,0,0
402,33,1,69.97142,75.53807,47.43416,110.4627,41.10961,62.76942,40.49124,34.92459,5.566647,-69.35305,-47.69324,4,1,1,2,3,0,5,0,7,8,0,12,13,109,0,0
402,56,1,73.73602,258.745,285.6746,256.6028,272.0294,44.38468,182.8668,-2.142242,185.009,15.4266,-212.2181,6,1,1,0,0,0,5,0,0,0,0,0,13,52,1,0
402,78,1,82.21922,60.16644,38.20995,73.06162,12.72792,25.4951,-9.157601,12.89518,-22.05278,-60.3337,-47.56652,5,1,1,2,3,4,5,0,7,8,0,12,0,46,0,0
402,77,1,93.39165,412.633,505.9802,438.6,531.8646,46.8188,345.2084,25.96704,319.2414,93.2646,-391.7812,2,1,1,0,0,0,5,0,0,0,0,0,13,21,0,0
402,5,1,106.1179,154.3535,253.2114,61.52235,74.09453,184.201,-44.59551,-92.83114,48.23563,12.57218,122.6786,3,1,1,2,3,4,0,0,0,8,0,0,0,33,1,1
402,58,1,111.0045,187.0428,115.5206,347.0519,293.307,387.8273,236.0474,160.0091,76.03827,-53.74486,40.77541,5,1,1,0,0,0,0,0,0,0,0,12,0,110,0,1
402,92,1,125.9365,132.0984,39.62323,471.858,371.0337,398.723,345.9215,339.7596,6.161956,-100.8243,-73.13507,2,1,0,2,0,0,0,0,7,0,0,12,13,47,0,0
402,150,1,137.2771,106.2121,57.98276,155.1161,45.65085,100.4092,17.83899,48.90403,-31.06504,-109.4652,-54.70692,2,1,0,2,3,0,0,0,7,8,0,12,13,32,0,0
402,178,1,158.6852,142.0317,298.6135,290.2998,248.8473,359.4565,131.6146,148.2682,-16.65354,-41.4525,69.15669,3,1,0,2,0,0,0,0,0,0,0,12,0,6,0,1
402,50,1,166.5173,239.7269,89.15716,114.9783,64.28063,124.8079,-51.53901,-124.7487,73.20966,-50.69762,9.829594,2,1,0,0,3,4,0,0,0,8,0,12,0,39,1,1
402,162,1,183.393,166.9042,16.49242,222.8004,86.00581,91.59148,39.40734,55.89619,-16.48886,-136.7945,-131.2089,13,1,0,0,0,0,0,0,7,0,0,12,13,35,0,0
402,54,1,193.0518,238.4492,72.44998,357.5724,469.8819,458.6676,164.5206,119.1232,45.39735,112.3095,101.0953,4,1,0,0,0,0,0,0,7,0,0,0,0,70,0,1
402,69,1,223.8928,297.069,356.1151,218.8264,294.0425,78.64477,-5.066416,-78.2426,73.17618,75.2161,-140.1816,2,1,0,0,0,4,5,0,0,0,0,0,13,103,1,0
402,112,1,255.1313,221.2193,41.59327,235.0191,28.3196,43.86342,-20.11219,13.7998,-33.91199,-206.6995,-191.1557,2,1,0,0,0,4,5,0,7,8,0,12,13,139,0,0
402,115,1,272.3692,280.2642,10.04988,273.2105,15.26434,22.80351,0.8413068,-7.05362,7.894926,-257.9462,-250.407,10,1,0,0,0,4,5,0,7,8,0,12,13,12,1,0
