sub,cond,answer,recogcxt,recallcxt,subgroup,lesion,picid,block,response,RT,original_update,original_lure,update_lure,updatedistraw,finalcall_O,finalcall(raw)_U,finalcall_lure,finalcallCXT,finalcallRT,recogcxtcond,luredistfix,updaterecogMed,distfix,<180
802,passive,Loc1,Cxt2,notest,young,control,41,2,1,7.33E+02,1.09E+02,1.10E+02,1.10E+02,1.09E+02,0,0,0,0,0,9,90,1,1,1
802,passive,Loc1,Cxt1,notest,young,control,9,2,1,6.50E+02,1.79E+02,1.79E+02,1.79E+02,1.79E+02,0,0,0,0,0,10,90,0,1,1
802,passive,Loc1,Cxt1,notest,young,control,30,2,1,1.10E+03,1.00E+02,1.01E+02,1.01E+02,8.95E+01,0,0,0,0,0,10,90,1,1,1
802,passive,Loc1,Cxt2,notest,young,control,88,2,1,1.08E+03,3.01E+02,3.02E+02,3.01E+02,3.01E+02,0,0,0,0,0,9,90,0,1,0
802,passive,Loc1,Cxt1,notest,young,control,66,2,1,8.50E+02,1.31E+02,1.31E+02,1.31E+02,9.00E+01,0,0,0,0,0,10,90,1,1,1
802,passive,Loc1,Cxt1,notest,young,control,28,2,1,2.42E+03,2.57E+02,2.57E+02,2.57E+02,2.57E+02,0,0,0,0,0,10,90,0,1,0
802,passive,Loc1,Cxt2,notest,young,control,53,2,1,5.50E+02,9.46E+01,9.45E+01,9.53E+01,8.90E+01,0,0,0,0,0,9,90,1,1,1
802,passive,Loc1,Cxt1,notest,young,control,27,2,1,6.67E+02,9.22E+02,9.21E+02,9.22E+02,9.22E+02,0,0,0,0,0,10,90,0,1,0
802,passive,Loc1,Cxt2,notest,young,control,69,2,1,7.83E+02,2.42E+02,2.42E+02,2.42E+02,2.42E+02,0,0,0,0,0,9,90,0,1,0
802,passive,Loc2,Cxt2,notest,young,control,23,2,2,6.33E+02,8.29E+02,8.30E+02,7.27E+02,8.29E+02,0,0,0,0,0,9,90,0,1,0
802,passive,Loc2,Cxt2,notest,young,control,10,2,2,6.83E+02,2.42E+02,2.42E+02,2.43E+02,2.42E+02,0,0,0,0,0,9,90,0,1,0
802,passive,Loc1,Cxt2,notest,young,control,68,4,1,6.67E+02,3.90E+02,3.90E+02,3.90E+02,3.90E+02,0,0,0,0,0,9,90,0,1,0
802,passive,Loc2,Cxt2,notest,young,control,36,4,2,6.83E+02,9.10E+01,9.17E+01,9.07E+01,9.10E+01,0,0,0,0,0,9,90,1,1,1
802,passive,Loc1,Cxt1,notest,young,control,34,4,1,4.00E+02,5.71E+02,5.72E+02,5.72E+02,5.71E+02,0,0,0,0,0,10,90,0,1,0
802,passive,Loc2,Cxt1,notest,young,control,5,4,2,6.00E+02,2.95E+02,2.96E+02,2.96E+02,2.95E+02,0,0,0,0,0,10,90,0,1,0
802,passive,Loc2,Cxt2,notest,young,control,58,4,2,6.33E+02,1.57E+02,1.57E+02,1.57E+02,1.57E+02,0,0,0,0,0,9,90,1,1,1
802,passive,Loc1,Cxt1,notest,young,control,91,4,1,7.17E+02,9.02E+01,8.96E+01,9.01E+01,9.02E+01,0,0,0,0,0,10,90,1,1,1
802,passive,LocN,Cxt2,notest,young,control,55,4,3,6.83E+02,2.71E+02,2.70E+02,2.71E+02,2.71E+02,0,0,0,0,0,9,90,0,1,0
802,passive,Loc2,Cxt2,notest,young,control,57,4,2,5.50E+02,2.23E+02,2.22E+02,2.23E+02,2.23E+02,0,0,0,0,0,9,90,0,1,0
802,passive,Loc2,Cxt1,notest,young,control,64,4,2,6.83E+02,1.11E+02,1.12E+02,1.11E+02,8.91E+01,0,0,0,0,0,10,90,1,1,1
802,passive,Loc1,Cxt2,notest,young,control,14,4,1,8.00E+02,1.35E+02,1.35E+02,1.34E+02,1.35E+02,0,0,0,0,0,9,90,1,1,1
802,passive,Loc1,Cxt1,notest,young,control,52,4,1,6.50E+02,1.59E+02,1.58E+02,1.58E+02,1.59E+02,0,0,0,0,0,10,90,1,1,1
802,passive,Loc1,Cxt2,notest,young,control,8,4,1,6.67E+02,9.01E+01,8.92E+01,8.93E+01,9.01E+01,0,0,0,0,0,9,90,1,1,1
802,passive,LocN,Cxt2,notest,young,control,74,4,3,7.00E+02,9.48E+01,9.39E+01,9.47E+01,8.96E+01,0,0,0,0,0,9,90,1,1,1
802,passive,Loc2,Cxt1,notest,young,control,60,4,2,4.00E+02,9.11E+01,9.20E+01,9.09E+01,9.11E+01,0,0,0,0,0,10,90,1,1,1
802,passive,Loc1,Cxt2,notest,young,control,47,4,1,6.83E+02,2.50E+02,2.51E+02,2.50E+02,2.50E+02,0,0,0,0,0,9,90,0,1,0
802,passive,Loc2,Cxt1,notest,young,control,37,4,2,4.17E+02,1.09E+02,1.10E+02,1.10E+02,1.09E+02,0,0,0,0,0,10,90,1,1,1
802,passive,Loc2,Cxt2,notest,young,control,17,4,2,7.00E+02,9.03E+01,9.02E+01,9.01E+01,9.03E+01,0,0,0,0,0,9,90,1,1,1
802,passive,LocN,Cxt1,notest,young,control,51,4,3,5.83E+02,132,1.32E+02,1.31E+02,132,0,0,0,0,0,10,90,1,1,1
802,passive,LocN,Cxt2,notest,young,control,62,4,3,3.83E+02,2.11E+02,2.10E+02,2.11E+02,2.11E+02,0,0,0,0,0,9,90,0,1,0
802,passive,Loc1,Cxt1,notest,young,control,32,4,1,5.83E+02,3.34E+02,3.34E+02,3.35E+02,3.34E+02,0,0,0,0,0,10,90,0,1,0
802,passive,Loc1,Cxt1,notest,young,control,48,4,1,5.67E+02,2.45E+02,2.46E+02,2.46E+02,2.45E+02,0,0,0,0,0,10,90,0,1,0
802,passive,Loc2,Cxt1,notest,young,control,96,4,2,5.83E+02,2.21E+02,2.22E+02,2.21E+02,2.21E+02,0,0,0,0,0,10,90,0,1,0
802,passive,Loc1,Cxt2,notest,young,control,89,4,1,7.17E+02,3.83E+02,3.83E+02,3.83E+02,3.83E+02,0,0,0,0,0,9,90,0,1,0
802,passive,Loc2,Cxt1,notest,young,control,95,4,2,6.67E+02,1.75E+02,1.75E+02,1.76E+02,1.75E+02,0,0,0,0,0,10,90,1,1,1
802,active,Loc1,Cxt2,Cxt0,young,control,29,1,1,1.02E+03,1.53E+02,1.53E+02,1.52E+02,1.65E+01,1.27E+02,1.36E+02,2.51E+02,4,1.93E+03,9,90,99,0,1
802,active,Loc1,Cxt1,Cxt0,young,control,75,1,1,8.67E+02,1.46E+02,1.45E+02,1.44E+02,3.22E+01,2.98E+01,3.54E+01,1.50E+02,4,2.02E+03,10,90,99,0,1
802,active,LocN,Cxt1,Cxt0,young,control,85,1,3,7.33E+02,9.43E+01,9.39E+01,9.42E+01,8.86E+01,8.47E+01,8.60E+00,4.32E+01,4,1.95E+03,10,90,99,0,1
802,active,Loc2,Cxt2,Cxt0,young,control,76,1,2,9.17E+02,1.20E+02,1.21E+02,1.21E+02,82,8.92E+01,8.54E+01,1.86E+02,4,3.53E+03,9,90,99,0,1
802,active,LocN,Cxt2,Cxt1,young,control,45,1,3,1.02E+03,1.09E+02,1.08E+02,1.09E+02,5.38E+01,5.35E+01,3.71E+01,1.07E+02,8,3.05E+03,9,90,99,0,1
802,active,Loc1,Cxt1,Cxt1,young,control,92,1,1,7.50E+02,1.03E+02,1.03E+02,1.04E+02,5.91E+01,1.51E+01,6.82E+01,8.90E+01,8,2.93E+03,10,90,99,0,1
802,active,Loc1,Cxt2,Cxt0,young,control,39,3,1,8.50E+02,1.06E+02,1.06E+02,1.07E+02,5.51E+01,5.31E+01,4.22E+01,1.09E+02,10,1.82E+03,9,90,99,0,1
802,active,Loc1,Cxt1,Cxt0,young,control,1,3,1,1.15E+03,1.15E+02,1.14E+02,1.14E+02,8.26E+01,9.08E+01,1.33E+02,1.97E+02,10,2.10E+03,10,90,99,0,1
802,active,Loc1,Cxt2,Cxt1,young,control,80,3,1,5.00E+02,9.00E+01,8.98E+01,9.08E+01,8.75E+01,7.24E+01,1.20E+02,1.60E+02,5,2.42E+03,9,90,99,0,1
802,active,Loc2,Cxt1,Cxt0,young,control,33,3,2,7.83E+02,1.62E+02,1.62E+02,1.62E+02,1.75E+01,1.15E+02,1.02E+02,4.75E+01,10,1.83E+03,10,90,99,0,1
802,active,Loc2,Cxt2,Cxt1,young,control,20,3,2,5.00E+02,9.54E+01,9.50E+01,9.56E+01,59,1.73E+02,1.60E+02,1.49E+02,5,2.23E+03,9,90,99,0,1
802,active,Loc1,Cxt1,Cxt0,young,control,71,3,1,8.33E+02,9.98E+01,1.00E+02,9.94E+01,7.10E+01,7.68E+01,1.46E+02,3.41E+01,10,2.12E+03,10,90,99,0,1
802,active,Loc1,Cxt2,Cxt0,young,control,12,3,1,6.83E+02,1.15E+02,1.15E+02,1.15E+02,7.61E+01,1.71E+01,6.00E+01,1.27E+02,10,2.70E+03,9,90,99,0,1
803,active,LocN,Cxt1,Cxt1,young,control,76,1,3,5.72E+03,2.32E+02,2.33E+02,2.32E+02,2.32E+02,1.16E+02,1.51E+02,2.68E+02,6,1.60E+03,10,90,0,1,0
803,active,Loc2,Cxt2,Cxt0,young,control,95,1,2,9.83E+02,2.77E+02,2.76E+02,2.76E+02,2.77E+02,2.51E+02,6.18E+01,3.11E+02,1,2.70E+03,9,90,0,1,0
803,active,Loc2,Cxt2,Cxt1,young,control,30,1,2,6.67E+02,8.69E+02,8.69E+02,6.36E+02,8.69E+02,7.96E+02,2.01E+02,7.83E+02,6,1.84E+04,9,90,0,1,0
803,active,Loc2,Cxt2,Cxt0,young,control,80,1,2,7.00E+02,1.37E+02,1.37E+02,1.37E+02,1.37E+02,4.62E+01,1.16E+02,9.13E+01,1,1.55E+03,9,90,1,1,1
803,active,Loc2,Cxt2,Cxt1,young,control,24,1,2,1.58E+03,5.42E+02,5.42E+02,5.43E+02,5.42E+02,4.89E+02,1.46E+02,6.31E+02,6,3.63E+03,9,90,0,1,0
803,active,Loc2,Cxt1,Cxt1,young,control,57,1,2,5.83E+02,8.37E+02,8.38E+02,8.37E+02,8.37E+02,9.24E+02,1.07E+02,9.37E+02,6,1.50E+03,10,90,0,1,0
803,active,Loc1,Cxt2,Cxt1,young,control,2,1,1,2.92E+03,2.06E+02,2.06E+02,2.07E+02,2.06E+02,1.69E+02,3.18E+02,1.78E+02,6,3.43E+03,9,90,1,1,0
803,active,Loc2,Cxt1,Cxt1,young,control,68,1,2,1.13E+03,3.02E+02,3.01E+02,2.93E+02,3.02E+02,2.19E+02,1.61E+02,1.45E+02,6,2.12E+03,10,90,0,1,0
803,active,Loc1,Cxt2,Cxt0,young,control,23,1,1,1.12E+03,2.07E+02,2.07E+02,2.06E+02,2.07E+02,2.18E+02,1.39E+02,3.20E+02,1,2.90E+03,9,90,1,1,0
803,active,Loc2,Cxt2,Cxt0,young,control,38,1,2,8.67E+02,2.17E+02,2.16E+02,2.17E+02,2.17E+02,2.28E+02,3.93E+01,2.54E+02,1,2.33E+03,9,90,0,1,0
803,active,Loc2,Cxt2,Cxt1,young,control,53,1,2,5.67E+02,1.95E+02,1.95E+02,1.95E+02,1.95E+02,1.58E+02,1.13E+02,8.28E+01,6,1.72E+03,9,90,1,1,0
803,active,LocN,Cxt2,Cxt0,young,control,94,1,3,1.08E+03,9.66E+01,9.71E+01,9.76E+01,9.66E+01,2.14E+02,1.22E+02,2.09E+02,1,1.65E+03,9,90,1,1,1
803,active,Loc1,Cxt1,Cxt1,young,control,44,1,1,3.32E+03,2.08E+02,2.08E+02,2.08E+02,2.08E+02,1.42E+02,1.82E+02,6.55E+01,6,2.08E+03,10,90,1,1,0
803,active,Loc1,Cxt1,Cxt0,young,control,84,1,1,5.83E+02,1.81E+02,1.81E+02,1.81E+02,1.81E+02,3.90E+01,142,1.64E+02,1,3.62E+03,10,90,1,1,0
803,active,Loc1,Cxt2,Cxt1,young,control,14,1,1,9.00E+02,3.95E+02,3.94E+02,3.94E+02,3.95E+02,7.63E+02,9.30E+02,5.40E+02,6,2.23E+03,9,90,0,1,0
803,active,Loc1,Cxt1,Cxt1,young,control,3,1,1,1.60E+03,1.01E+02,1.01E+02,1.01E+02,1.01E+02,1.07E+02,2.53E+01,1.24E+02,6,1.55E+03,10,90,1,1,1
803,active,Loc2,Cxt2,Cxt1,young,control,36,1,2,8.67E+02,7.71E+02,7.71E+02,7.70E+02,7.71E+02,5.69E+02,2.21E+02,7.64E+02,6,4.27E+03,9,90,0,1,0
803,active,Loc1,Cxt1,Cxt0,young,control,81,1,1,1.43E+03,2.05E+02,2.06E+02,2.06E+02,2.05E+02,1.18E+02,8.91E+01,1.94E+02,1,2.08E+03,10,90,1,1,0
803,active,Loc2,Cxt1,Cxt0,young,control,74,1,2,7.67E+02,3.79E+02,3.79E+02,3.78E+02,3.79E+02,2.68E+02,1.30E+02,3.91E+02,1,2.28E+03,10,90,0,1,0
803,active,Loc2,Cxt1,Cxt1,young,control,7,1,2,6.67E+02,6.29E+02,6.30E+02,6.30E+02,6.29E+02,7.22E+02,1.19E+02,7.44E+02,6,2.73E+03,10,90,0,1,0
803,active,Loc2,Cxt1,Cxt0,young,control,43,1,2,6.83E+02,1.69E+02,1.69E+02,1.68E+02,1.69E+02,2.01E+02,3.81E+01,1.69E+02,1,3.97E+03,10,90,1,1,1
803,active,Loc2,Cxt1,Cxt0,young,control,11,1,2,5.00E+02,6.60E+02,6.59E+02,6.60E+02,6.60E+02,6.81E+02,61,7.20E+02,1,1.82E+03,10,90,0,1,0
803,active,Loc2,Cxt1,Cxt0,young,control,49,2,2,3.22E+03,2.50E+02,2.51E+02,2.51E+02,2.50E+02,2.53E+02,1.64E+01,2.66E+02,3,1.65E+03,10,90,0,1,0
803,active,Loc2,Cxt2,Cxt0,young,control,58,2,2,7.67E+02,2.93E+02,2.94E+02,2.93E+02,2.93E+02,3.09E+02,1.79E+02,1.34E+02,3,1.93E+03,9,90,0,1,0
803,active,Loc2,Cxt1,Cxt1,young,control,32,2,2,5.67E+02,1.80E+02,1.79E+02,1.79E+02,1.80E+02,1.61E+02,1.07E+02,7.31E+01,7,1.93E+03,10,90,1,1,1
803,active,Loc2,Cxt2,Cxt0,young,control,45,2,2,9.17E+02,3.47E+02,3.47E+02,3.46E+02,3.47E+02,3.42E+02,3.27E+02,1.87E+01,3,2.27E+03,9,90,0,1,0
803,active,Loc2,Cxt2,Cxt1,young,control,19,2,2,7.50E+02,2.02E+02,2.02E+02,2.01E+02,2.02E+02,8.31E+01,1.47E+02,1.27E+02,7,3.28E+03,9,90,1,1,0
803,active,Loc1,Cxt2,Cxt0,young,control,77,2,1,6.17E+02,2.74E+02,2.74E+02,2.73E+02,2.74E+02,1.50E+02,1.29E+02,2.13E+02,3,4.03E+03,9,90,0,1,0
803,active,Loc1,Cxt2,Cxt1,young,control,79,2,1,5.17E+02,1.22E+02,1.21E+02,1.22E+02,1.22E+02,5.64E+01,7.04E+01,8.82E+01,7,2.45E+03,9,90,1,1,1
803,active,Loc2,Cxt2,Cxt1,young,control,73,2,2,6.67E+02,1.30E+02,1.30E+02,1.30E+02,1.30E+02,1.15E+02,3.21E+01,9.85E+01,7,3.15E+03,9,90,1,1,1
803,active,Loc1,Cxt1,Cxt0,young,control,54,2,1,8.83E+02,9.08E+01,9.14E+01,9.05E+01,9.08E+01,5.97E+01,1.43E+02,1.48E+02,3,2.33E+03,10,90,1,1,1
803,active,Loc2,Cxt1,Cxt1,young,control,91,2,2,8.17E+02,1.34E+02,1.34E+02,1.34E+02,1.34E+02,1.17E+02,2.46E+01,1.42E+02,7,1.53E+03,10,90,1,1,1
803,active,Loc2,Cxt1,Cxt0,young,control,62,2,2,8.00E+02,2.22E+02,2.22E+02,2.23E+02,2.22E+02,2.52E+02,4.68E+01,2.70E+02,3,2.55E+03,10,90,0,1,0
803,active,Loc1,Cxt1,Cxt1,young,control,26,2,1,7.67E+02,1.27E+02,1.27E+02,1.26E+02,1.27E+02,7.37E+01,1.89E+02,1.34E+02,7,2.05E+03,10,90,1,1,1
803,active,Loc1,Cxt1,Cxt1,young,control,13,2,1,6.17E+02,3.12E+02,3.12E+02,3.12E+02,3.12E+02,2.19E+02,2.24E+02,1.12E+02,7,3.68E+03,10,90,0,1,0
803,active,Loc2,Cxt2,Cxt0,young,control,90,2,2,6.50E+02,1.65E+02,1.65E+02,1.65E+02,1.65E+02,1.94E+02,3.86E+01,1.58E+02,3,2.20E+03,9,90,1,1,1
803,active,Loc2,Cxt1,Cxt1,young,control,10,2,2,6.67E+02,5.56E+02,5.57E+02,5.56E+02,5.56E+02,5.13E+02,4.34E+01,5.31E+02,7,3.65E+03,10,90,0,1,0
803,active,Loc1,Cxt2,Cxt0,young,control,41,2,1,7.50E+02,1.46E+02,1.47E+02,1.47E+02,1.46E+02,1.29E+02,1.78E+02,5.14E+01,3,1.82E+03,9,90,1,1,1
803,passive,Loc1,Cxt2,notest,young,control,39,3,1,3.08E+03,1.26E+02,1.26E+02,1.27E+02,1.26E+02,0,0,0,0,0,9,90,1,1,1
803,passive,Loc2,Cxt2,notest,young,control,47,3,2,6.17E+02,3.11E+02,3.11E+02,3.11E+02,3.11E+02,0,0,0,0,0,9,90,0,1,0
803,passive,LocN,Cxt2,notest,young,control,88,3,3,7.67E+02,2.02E+02,2.03E+02,2.02E+02,2.02E+02,0,0,0,0,0,9,90,0,1,0
803,passive,Loc1,Cxt2,notest,young,control,75,3,1,6.83E+02,1.64E+02,1.64E+02,1.64E+02,1.64E+02,0,0,0,0,0,9,90,1,1,1
803,passive,Loc1,Cxt2,notest,young,control,69,3,1,5.83E+02,9.08E+01,9.21E+01,9.14E+01,9.08E+01,0,0,0,0,0,9,90,1,1,1
803,passive,Loc2,Cxt1,notest,young,control,66,3,2,5.33E+02,1.13E+02,1.13E+02,1.13E+02,8.93E+01,0,0,0,0,0,10,90,1,1,1
803,passive,Loc2,Cxt2,notest,young,control,64,3,2,8.83E+02,90,8.96E+01,8.92E+01,90,0,0,0,0,0,9,90,1,1,1
803,passive,Loc2,Cxt2,notest,young,control,59,3,2,5.50E+02,2.48E+02,2.48E+02,2.49E+02,2.48E+02,0,0,0,0,0,9,90,0,1,0
803,passive,LocN,Cxt1,notest,young,control,35,3,3,6.00E+02,9.10E+01,9.04E+01,9.11E+01,8.90E+01,0,0,0,0,0,10,90,1,1,1
803,passive,Loc2,Cxt2,notest,young,control,61,3,2,5.83E+02,1.21E+02,1.20E+02,1.21E+02,1.21E+02,0,0,0,0,0,9,90,1,1,1
803,passive,Loc1,Cxt1,notest,young,control,33,3,1,1.02E+03,1.33E+02,1.33E+02,1.33E+02,1.33E+02,0,0,0,0,0,10,90,1,1,1
803,passive,LocN,Cxt1,notest,young,control,21,3,3,1.38E+03,2.94E+02,2.95E+02,2.94E+02,2.94E+02,0,0,0,0,0,10,90,0,1,0
803,passive,Loc1,Cxt2,notest,young,control,20,3,1,8.33E+02,1.64E+02,1.64E+02,1.65E+02,8.89E+01,0,0,0,0,0,9,90,1,1,1
803,passive,Loc1,Cxt1,notest,young,control,51,3,1,8.00E+02,2.21E+02,2.21E+02,2.22E+02,2.21E+02,0,0,0,0,0,10,90,0,1,0
803,passive,Loc1,Cxt2,notest,young,control,18,3,1,7.50E+02,1.49E+02,1.48E+02,1.48E+02,8.95E+01,0,0,0,0,0,9,90,1,1,1
803,passive,Loc1,Cxt1,notest,young,control,50,3,1,7.00E+02,2.73E+02,2.74E+02,2.74E+02,2.73E+02,0,0,0,0,0,10,90,0,1,0
803,passive,Loc2,Cxt1,notest,young,control,46,3,2,5.00E+02,1.29E+02,1.28E+02,1.29E+02,1.29E+02,0,0,0,0,0,10,90,1,1,1
803,passive,Loc1,Cxt1,notest,young,control,15,3,1,7.00E+02,5.56E+02,5.55E+02,5.55E+02,5.56E+02,0,0,0,0,0,10,90,0,1,0
803,passive,Loc2,Cxt1,notest,young,control,85,3,2,5.33E+02,9.03E+01,9.02E+01,9.01E+01,9.03E+01,0,0,0,0,0,10,90,1,1,1
803,passive,Loc1,Cxt1,notest,young,control,67,3,1,6.00E+02,1.80E+02,1.79E+02,1.79E+02,1.80E+02,0,0,0,0,0,10,90,1,1,1
803,passive,Loc1,Cxt2,notest,young,control,82,3,1,7.67E+02,3.46E+02,3.46E+02,3.46E+02,3.46E+02,0,0,0,0,0,9,90,0,1,0
803,passive,Loc2,Cxt1,notest,young,control,92,3,2,7.17E+02,9.08E+01,9.01E+01,8.98E+01,9.08E+01,0,0,0,0,0,10,90,1,1,1
803,passive,LocN,Cxt1,notest,young,control,71,3,3,6.50E+02,90,9.00E+01,9.00E+01,90,0,0,0,0,0,10,90,1,1,1
803,passive,Loc1,Cxt2,notest,young,control,96,3,1,6.33E+02,1.47E+02,1.47E+02,1.46E+02,1.47E+02,0,0,0,0,0,9,90,1,1,1
803,passive,Loc2,Cxt2,notest,young,control,25,4,2,2.98E+03,5.40E+02,5.40E+02,5.40E+02,5.40E+02,0,0,0,0,0,9,90,0,1,0
803,passive,Loc1,Cxt2,notest,young,control,17,4,1,7.00E+02,7.72E+02,7.71E+02,7.71E+02,7.72E+02,0,0,0,0,0,9,90,0,1,0
803,passive,Loc1,Cxt1,notest,young,control,16,4,1,1.03E+03,1.67E+02,1.67E+02,1.68E+02,1.67E+02,0,0,0,0,0,10,90,1,1,1
803,passive,Loc1,Cxt1,notest,young,control,89,4,1,8.67E+02,2.07E+02,2.08E+02,2.07E+02,2.07E+02,0,0,0,0,0,10,90,0,1,0
803,passive,Loc1,Cxt1,notest,young,control,83,4,1,1.02E+03,2.17E+02,2.17E+02,2.17E+02,2.17E+02,0,0,0,0,0,10,90,0,1,0
803,passive,Loc1,Cxt2,notest,young,control,31,4,1,8.33E+02,9.66E+01,9.75E+01,9.67E+01,9.66E+01,0,0,0,0,0,9,90,1,1,1
803,passive,Loc2,Cxt2,notest,young,control,72,4,2,5.00E+02,2.05E+02,2.04E+02,2.04E+02,2.05E+02,0,0,0,0,0,9,90,0,1,0
803,passive,Loc2,Cxt2,notest,young,control,78,4,2,4.12E+03,3.02E+02,3.02E+02,3.01E+02,3.02E+02,0,0,0,0,0,9,90,0,1,0
803,passive,Loc1,Cxt2,notest,young,control,48,4,1,7.00E+02,1.93E+02,1.94E+02,1.94E+02,1.93E+02,0,0,0,0,0,9,90,1,1,0
803,passive,Loc1,Cxt1,notest,young,control,28,4,1,5.83E+02,1.81E+02,1.81E+02,1.81E+02,1.81E+02,0,0,0,0,0,10,90,1,1,0
803,passive,Loc2,Cxt2,notest,young,control,42,4,2,8.17E+02,2.08E+02,2.08E+02,2.08E+02,2.08E+02,0,0,0,0,0,9,90,0,1,0
803,passive,LocN,Cxt1,notest,young,control,1,4,3,8.67E+02,2.06E+02,2.05E+02,2.05E+02,2.06E+02,0,0,0,0,0,10,90,0,1,0
803,passive,LocN,Cxt2,notest,young,control,22,4,3,7.17E+02,9.06E+01,9.07E+01,9.01E+01,9.06E+01,0,0,0,0,0,9,90,1,1,1
803,passive,Loc1,Cxt1,notest,young,control,65,4,1,7.17E+02,6.29E+02,6.27E+02,6.28E+02,6.29E+02,0,0,0,0,0,10,90,0,1,0
803,passive,Loc1,Cxt2,notest,young,control,40,4,1,6.33E+02,1.37E+02,1.38E+02,1.37E+02,1.37E+02,0,0,0,0,0,9,90,1,1,1
803,passive,Loc2,Cxt1,notest,young,control,60,4,2,5.83E+02,6.58E+02,6.57E+02,6.58E+02,6.58E+02,0,0,0,0,0,10,90,0,1,0
803,passive,Loc1,Cxt1,notest,young,control,56,4,1,6.67E+02,3.78E+02,3.77E+02,3.78E+02,3.78E+02,0,0,0,0,0,10,90,0,1,0
803,passive,Loc1,Cxt1,notest,young,control,93,4,1,6.17E+02,2.75E+02,2.75E+02,2.75E+02,2.75E+02,0,0,0,0,0,10,90,0,1,0
803,passive,Loc1,Cxt1,notest,young,control,29,4,1,1.70E+03,1.08E+02,1.07E+02,1.07E+02,8.99E+01,0,0,0,0,0,10,90,1,1,1
803,passive,Loc2,Cxt2,notest,young,control,5,4,2,6.33E+02,2.31E+02,2.31E+02,2.31E+02,2.31E+02,0,0,0,0,0,9,90,0,1,0
803,passive,LocN,Cxt1,notest,young,control,37,4,3,7.00E+02,1.02E+02,1.02E+02,1.02E+02,1.02E+02,0,0,0,0,0,10,90,1,1,1
803,passive,LocN,Cxt2,notest,young,control,6,4,3,1.33E+03,8.37E+02,8.38E+02,7.74E+02,8.37E+02,0,0,0,0,0,9,90,0,1,0
803,passive,Loc2,Cxt2,notest,young,control,8,4,2,8.17E+02,3.95E+02,3.96E+02,3.96E+02,3.95E+02,0,0,0,0,0,9,90,0,1,0
803,passive,Loc1,Cxt1,notest,young,control,12,4,1,6.00E+02,8.68E+02,8.68E+02,8.29E+02,8.68E+02,0,0,0,0,0,10,90,0,1,0
803,active,Loc1,Cxt1,Cxt0,young,control,87,1,1,2.62E+03,1.54E+02,1.55E+02,1.54E+02,6.01E+01,6.51E+01,1.14E+02,1.16E+02,1,1.82E+03,10,90,99,0,1
803,active,Loc1,Cxt2,Cxt0,young,control,4,1,1,6.67E+02,1.33E+02,1.33E+02,1.33E+02,7.00E+01,1.09E+02,4.90E+01,1.57E+02,1,2.63E+03,9,90,99,0,1
803,active,LocN,Cxt1,Cxt0,young,control,55,2,3,9.17E+02,1.28E+02,1.28E+02,1.27E+02,7.49E+01,1.07E+02,36,4.72E+01,3,1.87E+03,10,90,99,0,1
803,active,Loc2,Cxt2,Cxt1,young,control,34,2,2,7.33E+02,1.29E+02,1.28E+02,1.29E+02,7.03E+01,1.22E+02,6.66E+01,7.82E+01,7,3.78E+03,9,90,99,0,1
803,active,Loc1,Cxt2,Cxt1,young,control,52,2,1,5.50E+02,1.27E+02,1.27E+02,1.27E+02,6.79E+01,1.66E+02,9.90E+01,3.98E+01,7,2.23E+03,9,90,99,0,1
803,active,Loc1,Cxt2,Cxt0,young,control,27,2,1,6.50E+02,9.16E+01,9.14E+01,9.11E+01,7.79E+01,1.22E+02,5.06E+01,1.93E+02,3,1.67E+03,9,90,99,0,1
803,active,Loc1,Cxt1,Cxt0,young,control,63,2,1,6.50E+02,9.51E+01,9.57E+01,9.49E+01,5.22E+01,8.76E+01,4.39E+01,1.17E+02,3,1.53E+03,10,90,99,0,1
803,active,Loc1,Cxt2,Cxt1,young,control,86,2,1,6.67E+02,1.19E+02,1.19E+02,1.19E+02,3.04E+01,9.51E+01,9.72E+01,4.08E+01,7,2.50E+03,9,90,99,0,1
803,active,Loc1,Cxt1,Cxt1,young,control,70,2,1,7.67E+02,1.03E+02,1.04E+02,1.03E+02,7.94E+01,1.22E+02,4.30E+01,1.49E+02,7,3.72E+03,10,90,99,0,1
803,active,Loc1,Cxt1,Cxt0,young,control,9,2,1,6.50E+02,1.48E+02,1.47E+02,1.47E+02,4.22E+01,2.06E+01,23,1.33E+02,3,1.78E+03,10,90,99,0,1
804,active,LocN,Cxt1,Cxt1,young,control,64,1,3,9.67E+02,2.83E+02,2.84E+02,2.84E+02,2.83E+02,2.37E+02,1.50E+02,1.34E+02,4,2.33E+03,10,90,0,1,0
804,active,Loc2,Cxt1,Cxt0,young,control,91,1,2,1.07E+03,1.78E+02,1.77E+02,1.78E+02,1.78E+02,1.57E+02,6.39E+01,1.14E+02,6,1.87E+03,10,90,1,1,1
804,active,Loc1,Cxt2,Cxt0,young,control,88,1,1,9.17E+02,5.27E+02,5.28E+02,5.28E+02,5.27E+02,1.41E+02,5.78E+02,4.38E+02,6,2.58E+03,9,90,0,1,0
804,active,Loc1,Cxt2,Cxt0,young,control,37,1,1,6.17E+02,1.49E+02,1.49E+02,1.50E+02,1.49E+02,3.72E+01,1.17E+02,1.20E+02,6,1.90E+03,9,90,1,1,1
